1614596400000,1.26025000,1.27950000,1.26010000,1.27078000,39818361.00000000,1614599999999,50608710.14989700,37923,19297605.30000000,24526004.05256700,0
1614600000000,1.27067000,1.29081000,1.26786000,1.27136000,34730151.20000000,1614603599999,44385409.29585700,52834,17449019.00000000,22302277.76338500,0
1614603600000,1.27131000,1.27976000,1.25101000,1.25600000,37332598.10000000,1614607199999,47153912.96839400,65400,17566722.40000000,22191835.06335700,0
1614607200000,1.25592000,1.28019000,1.25000000,1.26668000,33054707.20000000,1614610799999,41866266.91826300,47404,17920695.40000000,22710406.80403800,0
1614610800000,1.26662000,1.28000000,1.25806000,1.27895000,40829576.40000000,1614614399999,51882764.90613000,82645,22131819.90000000,28135412.32729500,0
1614614400000,1.27894000,1.34800000,1.27776000,1.29985000,146139202.10000000,1614617999999,192572574.63654500,167429,75207032.00000000,99093766.88505100,0
1614618000000,1.30069000,1.31458000,1.26220000,1.26819000,50451597.50000000,1614621599999,65183656.62448400,79997,24042382.00000000,31079787.44055100,0
1614621600000,1.26819000,1.29681000,1.26000000,1.28901000,34943033.90000000,1614625199999,44628846.18361200,40332,18037578.20000000,23047153.41812900,0
1614625200000,1.28901000,1.29250000,1.27118000,1.27881000,21453679.90000000,1614628799999,27534137.13492700,27426,10616623.80000000,13632005.58128500,0
1614628800000,1.27860000,1.30495000,1.27655000,1.29165000,28159040.00000000,1614632399999,36342139.74793200,30676,14708746.90000000,18983590.01088700,0
1614632400000,1.29136000,1.31900000,1.28919000,1.31323000,31028600.90000000,1614635999999,40382288.08230200,31802,14863844.20000000,19352347.06110000,0
1614636000000,1.31348000,1.31452000,1.29210000,1.30090000,24558992.40000000,1614639599999,31942049.62839600,26884,12258175.70000000,15944370.81841000,0
1614639600000,1.30087000,1.30363000,1.28197000,1.29627000,29355799.60000000,1614643199999,37958098.77932500,32665,13321160.80000000,17228622.01347400,0
1614643200000,1.29678000,1.29998000,1.21200000,1.23262000,72596905.20000000,1614646799999,91435151.92502900,82480,30900167.10000000,38930373.97853800,0
1614646800000,1.23206000,1.25141000,1.21500000,1.22789000,50091461.20000000,1614650399999,61952345.24733000,77831,21907460.40000000,27116779.70207300,0
1614650400000,1.22789000,1.24749000,1.19473000,1.21788000,70526476.40000000,1614653999999,86017625.88785100,113049,32413449.50000000,39569810.16155000,0
1614654000000,1.21788000,1.23270000,1.21030000,1.21651000,24993019.80000000,1614657599999,30550312.16113700,30223,12109220.90000000,14806452.81226400,0
1614657600000,1.21663000,1.22990000,1.20100000,1.22910000,21572690.10000000,1614661199999,26174007.44429700,54292,10280932.60000000,12476754.02357500,0
1614661200000,1.22949000,1.22983000,1.21474000,1.21558000,16350993.00000000,1614664799999,19970632.63638100,63848,8179693.10000000,9992639.29341500,0
1614664800000,1.21558000,1.22782000,1.19313000,1.21972000,38379640.20000000,1614668399999,46331208.75299300,39988,19305968.30000000,23310598.40960300,0
1614668400000,1.21994000,1.23200000,1.20325000,1.21238000,24900147.30000000,1614671999999,30286043.33153800,42214,12312636.70000000,14981718.77749600,0
1614672000000,1.21239000,1.23800000,1.20882000,1.23432000,23693655.60000000,1614675599999,28965392.32405300,30404,11827118.20000000,14467806.02131600,0
1614675600000,1.23432000,1.25299000,1.23020000,1.23878000,31271346.60000000,1614679199999,38851637.98621400,37988,15628583.10000000,19422367.08128000,0
1614679200000,1.23878000,1.24250000,1.22086000,1.22659000,19828757.30000000,1614682799999,24458788.98838900,23535,9543995.70000000,11776002.08281000,0
1614682800000,1.22635000,1.23647000,1.22159000,1.23323000,15028580.90000000,1614686399999,18488373.53156600,18661,7750425.50000000,9535289.74607000,0
1614686400000,1.23321000,1.23587000,1.22137000,1.22554000,16908658.50000000,1614689999999,20745912.83754400,21187,8863977.10000000,10877046.87875600,0
1614690000000,1.22578000,1.24427000,1.22408000,1.23663000,20972578.10000000,1614693599999,25882141.40446900,26322,12289412.80000000,15167041.63879700,0
1614693600000,1.23680000,1.27181000,1.23344000,1.25404000,48257149.50000000,1614697199999,60392840.88202000,48868,26875753.70000000,33630060.57597900,0
1614697200000,1.25356000,1.25506000,1.23250000,1.24244000,26602721.30000000,1614700799999,33048595.40248400,28115,13087873.70000000,16258899.73246000,0
1614700800000,1.24250000,1.25280000,1.20002000,1.20786000,41373510.10000000,1614704399999,50771188.19243100,46232,19937977.30000000,24486480.73952800,0
1614704400000,1.20818000,1.21699000,1.19600000,1.21173000,46304425.30000000,1614707999999,55887118.94921900,44128,23253567.00000000,28087945.13441300,0
1614708000000,1.21186000,1.22000000,1.20227000,1.20412000,21737881.30000000,1614711599999,26337591.68187300,24224,10611520.80000000,12860418.87881500,0
1614711600000,1.20412000,1.21000000,1.18000000,1.19572000,36125813.50000000,1614715199999,43178713.01532000,41329,15638757.90000000,18704923.44519100,0
1614715200000,1.19561000,1.20500000,1.18602000,1.19650000,23110353.00000000,1614718799999,27604423.34960600,27341,11813486.20000000,14117162.73703000,0
1614718800000,1.19665000,1.19925000,1.18538000,1.18724000,20216812.20000000,1614722399999,24105597.91299900,24535,9711562.10000000,11582962.18712500,0
1614722400000,1.18723000,1.21709000,1.18352000,1.20977000,19605648.50000000,1614725999999,23588647.36167400,23155,10465207.70000000,12591899.16911900,0
1614726000000,1.20894000,1.22909000,1.20849000,1.22280000,23455278.00000000,1614729599999,28649273.08471600,23965,11920408.10000000,14560950.87957000,0
1614729600000,1.22281000,1.23000000,1.20865000,1.22914000,20617305.00000000,1614733199999,25144174.73230300,20282,10187669.40000000,12430453.74871700,0
1614733200000,1.22930000,1.23850000,1.22436000,1.22904000,17453173.70000000,1614736799999,21486544.25419300,20975,9166274.90000000,11283459.02731100,0
1614736800000,1.22904000,1.23599000,1.22354000,1.22696000,11351224.40000000,1614740399999,13954951.37315200,12535,5924429.70000000,7284572.07232700,0
1614740400000,1.22683000,1.23015000,1.21262000,1.21828000,12282507.70000000,1614743999999,14980171.53920700,13153,6123190.00000000,7467225.70023000,0
1614744000000,1.21846000,1.23966000,1.21747000,1.23652000,19947962.60000000,1614747599999,24566753.33374200,19650,10859508.00000000,13369149.56267300,0
1614747600000,1.23592000,1.23900000,1.22741000,1.23292000,10863392.40000000,1614751199999,13405223.20985300,13401,5391415.90000000,6654117.54093800,0
1614751200000,1.23290000,1.24849000,1.23290000,1.23543000,21267720.50000000,1614754799999,26373611.38689500,22249,11624117.90000000,14416009.36048600,0
1614754800000,1.23533000,1.24293000,1.23533000,1.24136000,19025870.60000000,1614758399999,23573437.91209500,18916,9254367.40000000,11468005.06444000,0
1614758400000,1.24137000,1.26376000,1.23556000,1.25654000,34947139.40000000,1614761999999,43784820.11725200,38314,18210099.30000000,22823097.09542200,0
1614762000000,1.25678000,1.26175000,1.24394000,1.25247000,24134216.40000000,1614765599999,30272913.47166400,27407,12748791.40000000,15996330.78621500,0
1614765600000,1.25254000,1.26000000,1.23850000,1.24282000,22688241.80000000,1614769199999,28331738.79763800,25872,11106887.60000000,13871257.50787000,0
1614769200000,1.24282000,1.25264000,1.23890000,1.24347000,18423314.10000000,1614772799999,22966569.39013900,22066,8999285.10000000,11221139.70385700,0
1614772800000,1.24344000,1.26636000,1.24056000,1.25779000,25910772.90000000,1614776399999,32511733.30744700,30604,14084479.40000000,17671408.30147000,0
1614776400000,1.25753000,1.25930000,1.24166000,1.24557000,21971707.10000000,1614779999999,27452883.87551300,25399,10508926.90000000,13134544.40957100,0
1614780000000,1.24558000,1.24594000,1.21596000,1.22399000,32277745.70000000,1614783599999,39616023.80298600,36048,14611537.60000000,17937653.18834300,0
1614783600000,1.22379000,1.23375000,1.22300000,1.23287000,15456434.80000000,1614787199999,18989987.73300900,19037,8000831.80000000,9831000.19696400,0
1614787200000,1.23300000,1.23945000,1.22612000,1.23344000,13677428.20000000,1614790799999,16881755.68268100,18682,6853863.70000000,8460367.36120600,0
1614790800000,1.23373000,1.24600000,1.23195000,1.24259000,17380036.60000000,1614794399999,21534472.50434600,22189,9351911.10000000,11589464.30322000,0
1614794400000,1.24252000,1.25800000,1.23463000,1.24891000,20503834.80000000,1614797999999,25492617.17236700,24286,11833427.60000000,14720409.82244800,0
1614798000000,1.24900000,1.25367000,1.22103000,1.23925000,25172024.40000000,1614801599999,31196209.63842100,30394,12037200.40000000,14923995.25697800,0
1614801600000,1.23886000,1.24010000,1.22496000,1.22752000,11263041.80000000,1614805199999,13886712.35769400,16906,5931778.20000000,7315153.68991500,0
1614805200000,1.22702000,1.23463000,1.22500000,1.23244000,13211310.60000000,1614808799999,16246542.52526600,15175,5963890.90000000,7339039.62739500,0
1614808800000,1.23238000,1.23400000,1.22128000,1.22342000,11684297.30000000,1614812399999,14339150.89695200,15461,5509799.90000000,6764427.31176600,0
1614812400000,1.22340000,1.23334000,1.21250000,1.21311000,13402742.50000000,1614815999999,16393390.42533400,20174,6540963.20000000,8005048.71525000,0
1614816000000,1.21315000,1.22585000,1.20400000,1.22436000,21712492.50000000,1614819599999,26370418.67208300,30268,10510432.50000000,12771285.29855800,0
1614819600000,1.22450000,1.22990000,1.21979000,1.22442000,14340549.50000000,1614823199999,17576448.91833700,20456,7386917.50000000,9054733.89304400,0
1614823200000,1.22431000,1.23052000,1.21724000,1.21724000,14030583.30000000,1614826799999,17187930.63538500,20300,7293586.60000000,8937560.03735800,0
1614826800000,1.21724000,1.22122000,1.19217000,1.19549000,27595731.20000000,1614830399999,33234723.51718600,36741,13834897.10000000,16662685.51048800,0
1614830400000,1.19550000,1.20060000,1.18598000,1.18709000,23589649.20000000,1614833999999,28146522.68070300,27834,9402366.50000000,11222275.27593500,0
1614834000000,1.18738000,1.20843000,1.18695000,1.20767000,18452670.20000000,1614837599999,22105088.74917600,21085,9514334.40000000,11399152.46207900,0
1614837600000,1.20767000,1.21110000,1.18842000,1.19330000,17172820.90000000,1614841199999,20632079.30497900,20544,8247441.80000000,9912560.95529300,0
1614841200000,1.19329000,1.20363000,1.19100000,1.20311000,14138971.70000000,1614844799999,16935696.59108800,17870,6882346.10000000,8245424.03730800,0
1614844800000,1.20310000,1.21679000,1.20176000,1.20686000,15556709.90000000,1614848399999,18824585.94692200,20142,7731711.70000000,9358408.92428900,0
1614848400000,1.20686000,1.20727000,1.18505000,1.19500000,26351288.90000000,1614851999999,31411726.70581000,28956,10487595.90000000,12512021.25311800,0
1614852000000,1.19499000,1.20131000,1.16006000,1.17128000,31882206.50000000,1614855599999,37636422.09970100,44716,13965191.70000000,16490548.63943300,0
1614855600000,1.17114000,1.17689000,1.14250000,1.16460000,48659415.00000000,1614859199999,56520921.49912500,60413,22033513.60000000,25609608.55400400,0
1614859200000,1.16499000,1.17200000,1.15250000,1.15319000,25750556.10000000,1614862799999,29939241.00738000,29505,11477637.20000000,13349276.70310700,0
1614862800000,1.15339000,1.15703000,1.12950000,1.14008000,49632512.90000000,1614866399999,56782362.64464200,55057,21871579.30000000,25029469.08010200,0
1614866400000,1.14008000,1.18300000,1.12853000,1.16000000,55076891.00000000,1614869999999,63763984.67482200,61269,27772264.90000000,32171979.77200500,0
1614870000000,1.15994000,1.16313000,1.14197000,1.15020000,22879110.30000000,1614873599999,26351866.60045100,32437,11993776.00000000,13816643.74845700,0
1614873600000,1.15000000,1.15600000,1.13558000,1.13945000,25823782.90000000,1614877199999,29561633.89161700,32912,12074590.30000000,13825518.14017500,0
1614877200000,1.13945000,1.14483000,1.09476000,1.10102000,51252013.50000000,1614880799999,57435707.35070500,67029,21004971.20000000,23580694.93639700,0
1614880800000,1.10141000,1.10910000,1.06695000,1.08408000,82134059.20000000,1614884399999,89483343.12334500,82294,39954044.70000000,43548171.17501400,0
1614884400000,1.08456000,1.13276000,1.08398000,1.11500000,62530827.40000000,1614887999999,69663847.26924400,61356,32893585.60000000,36638696.17046500,0
1614888000000,1.11500000,1.12755000,1.09708000,1.12538000,33992415.10000000,1614891599999,37859198.58127100,35783,18033859.50000000,20090867.27066100,0
1614891600000,1.12540000,1.12598000,1.08129000,1.09154000,26270382.40000000,1614895199999,28985226.61687900,30441,12140899.50000000,13400768.85011600,0
1614895200000,1.09152000,1.11178000,1.08601000,1.10835000,20319100.90000000,1614898799999,22331445.65735400,24783,10728436.30000000,11793191.12500200,0
1614898800000,1.10854000,1.11923000,1.09800000,1.11239000,18890293.80000000,1614902399999,20980190.55972000,19891,9564806.70000000,10623397.73997600,0
1614902400000,1.11261000,1.11267000,1.03374000,1.04143000,62160461.50000000,1614905999999,66266122.38469100,67590,27283696.50000000,29105383.44896700,0
1614906000000,1.04143000,1.07600000,1.03637000,1.06607000,45873159.60000000,1614909599999,48378915.29670400,50123,23336126.10000000,24617156.49282900,0
1614909600000,1.06553000,1.06595000,1.04500000,1.05654000,31081343.80000000,1614913199999,32835020.91519700,29514,15157019.70000000,16016484.66553900,0
1614913200000,1.05673000,1.07770000,1.05050000,1.07561000,21783261.50000000,1614916799999,23148491.95707100,24337,11392190.40000000,12102426.83352900,0
1614916800000,1.07561000,1.07700000,1.05000000,1.05148000,20637587.60000000,1614920399999,21942767.10466000,21825,11057322.10000000,11759357.30568600,0
1614920400000,1.05145000,1.07305000,1.05104000,1.06813000,17765217.20000000,1614923999999,18864838.48375200,21762,9728452.10000000,10334471.48096300,0
1614924000000,1.06791000,1.15432000,1.06700000,1.15000000,64701625.00000000,1614927599999,72232348.36224600,69563,34428723.20000000,38410314.07735000,0
1614927600000,1.15040000,1.17045000,1.11310000,1.13947000,70633088.50000000,1614931199999,80534701.98112100,69255,37314984.60000000,42562637.05703400,0
1614931200000,1.14000000,1.14071000,1.08231000,1.10029000,45967628.00000000,1614934799999,50894595.86765400,46874,21808751.60000000,24135718.72998400,0
1614934800000,1.10029000,1.12741000,1.09838000,1.11605000,32800413.80000000,1614938399999,36612379.01588000,73148,16704408.30000000,18644686.49138300,0
1614938400000,1.11615000,1.13885000,1.11364000,1.12639000,23414105.90000000,1614941999999,26420376.62283400,48589,12332151.80000000,13918133.28520700,0
1614942000000,1.12654000,1.13328000,1.11936000,1.12387000,19724351.80000000,1614945599999,22227539.91183100,22208,10231681.90000000,11530587.94473500,0
1614945600000,1.12381000,1.13962000,1.11039000,1.12065000,24411003.20000000,1614949199999,27455613.77062400,39299,12866875.10000000,14476581.06556900,0
1614949200000,1.12065000,1.17799000,1.12065000,1.17166000,55056593.90000000,1614952799999,63486255.53939900,95444,28193418.00000000,32500812.18204800,0
1614952800000,1.17165000,1.19283000,1.14800000,1.15565000,56197287.80000000,1614956399999,65923832.87523000,73395,27452371.60000000,32237176.63918000,0
1614956400000,1.15535000,1.17873000,1.15535000,1.16702000,32881016.30000000,1614959999999,38287971.74866000,96929,16285015.10000000,18963947.34971000,0
1614960000000,1.16702000,1.16702000,1.11800000,1.14121000,40165983.90000000,1614963599999,45760724.88360700,46737,17957361.10000000,20462062.88050800,0
1614963600000,1.14120000,1.16210000,1.13238000,1.16077000,24439088.50000000,1614967199999,28101537.38419800,49387,13093236.10000000,15055205.23908900,0
1614967200000,1.16100000,1.17500000,1.15321000,1.16558000,31878029.60000000,1614970799999,37136734.69877600,41371,15151473.20000000,17652706.42593900,0
1614970800000,1.16567000,1.17943000,1.15450000,1.17734000,21132999.70000000,1614974399999,24651272.79699700,25883,10838733.40000000,12648640.47471500,0
1614974400000,1.17711000,1.18233000,1.16600000,1.17899000,16162933.80000000,1614977999999,18956065.48539300,24672,8224963.40000000,9647927.00673900,0
1614978000000,1.17915000,1.18967000,1.17180000,1.18841000,20926671.70000000,1614981599999,24731153.50821700,27358,10739760.50000000,12694910.36149600,0
1614981600000,1.18854000,1.19720000,1.16847000,1.17745000,29493495.60000000,1614985199999,34962217.29194700,39075,14675066.10000000,17406532.60130200,0
1614985200000,1.17745000,1.18200000,1.15560000,1.15908000,21367336.90000000,1614988799999,24916175.84434000,28049,9646443.00000000,11251794.41268900,0
1614988800000,1.15907000,1.18300000,1.15807000,1.16978000,17875397.90000000,1614992399999,20953725.75660600,26976,8436228.40000000,9888591.29680400,0
1614992400000,1.16957000,1.17199000,1.15619000,1.15843000,12839505.60000000,1614995999999,14918580.64898100,19506,5680566.70000000,6600862.87105000,0
1614999600000,1.15805000,1.15854000,1.13555000,1.14157000,10463593.60000000,1615003199999,11970541.00087800,14837,4566984.50000000,5220833.00511600,0
1615003200000,1.14165000,1.14173000,1.12222000,1.13318000,17086973.10000000,1615006799999,19325205.43266300,26953,7494037.40000000,8476804.29145000,0
1615006800000,1.13317000,1.14773000,1.12451000,1.13882000,12009004.70000000,1615010399999,13658870.50036300,16541,6077733.90000000,6916619.72802100,0
1615010400000,1.13899000,1.15454000,1.13792000,1.14560000,10150515.70000000,1615013999999,11665662.63375900,14059,4974563.20000000,5717802.07109000,0
1615014000000,1.14563000,1.15329000,1.14077000,1.14788000,8917216.80000000,1615017599999,10221835.36558900,13796,4225867.30000000,4844863.25603200,0
1615017600000,1.14800000,1.14899000,1.12589000,1.12629000,17846805.90000000,1615021199999,20297933.22318200,21919,8907941.40000000,10132103.14094200,0
1615021200000,1.12666000,1.13716000,1.12066000,1.12987000,18698129.90000000,1615024799999,21096869.22382900,24975,9806223.60000000,11066294.27975800,0
1615024800000,1.12980000,1.13270000,1.11565000,1.12130000,18433327.30000000,1615028399999,20700720.23888000,78126,8594955.10000000,9657124.82417100,0
1615028400000,1.12130000,1.12853000,1.11627000,1.11999000,15024810.00000000,1615031999999,16850349.53978400,59238,7639086.80000000,8567918.53109500,0
1615032000000,1.11988000,1.12000000,1.10141000,1.10831000,24662833.50000000,1615035599999,27359111.75855500,54973,11936335.40000000,13242431.49358400,0
1615035600000,1.10805000,1.10916000,1.08493000,1.10462000,34973406.50000000,1615039199999,38392729.62542400,62423,16798504.50000000,18441130.82684600,0
1615039200000,1.10457000,1.11483000,1.09841000,1.10597000,18671515.30000000,1615042799999,20662591.90758500,68528,10390936.00000000,11500900.81594400,0
1615042800000,1.10583000,1.11750000,1.10489000,1.10661000,13384453.00000000,1615046399999,14867878.21077400,14915,6969835.20000000,7743032.74306000,0
1615046400000,1.10668000,1.11940000,1.10173000,1.10354000,18359878.70000000,1615049999999,20381703.78041100,20573,9277103.10000000,10303131.82123500,0
1615050000000,1.10354000,1.11800000,1.09625000,1.11185000,23248600.90000000,1615053599999,25767289.03501100,22973,11082352.70000000,12288208.18062200,0
1615053600000,1.11198000,1.11400000,1.10240000,1.10288000,18895802.40000000,1615057199999,20937544.03086100,17237,9908315.30000000,10976987.85013100,0
1615057200000,1.10287000,1.10620000,1.09449000,1.10479000,18748048.00000000,1615060799999,20629122.94672900,19745,9294089.80000000,10227141.33741700,0
1615060800000,1.10481000,1.11582000,1.09811000,1.11259000,17153239.10000000,1615064399999,18950411.21690600,17915,8640988.70000000,9549900.98678300,0
1615064400000,1.11230000,1.11500000,1.10227000,1.11439000,12617646.90000000,1615067999999,14004854.85896700,15056,6453777.40000000,7163472.95325600,0
1615068000000,1.11437000,1.14036000,1.11352000,1.12994000,22256908.90000000,1615071599999,25160001.83819500,27130,11627557.00000000,13148153.27436000,0
1615071600000,1.12989000,1.13893000,1.12641000,1.12900000,12481915.10000000,1615075199999,14145316.89545700,13163,5845812.10000000,6626360.38576000,0
1615075200000,1.12901000,1.13339000,1.11722000,1.12895000,15076163.70000000,1615078799999,16946225.22852600,17439,7893500.20000000,8874342.58261700,0
1615078800000,1.12892000,1.13311000,1.11700000,1.11865000,16572412.40000000,1615082399999,18654495.20730500,17819,7007459.30000000,7883199.58196300,0
1615082400000,1.11878000,1.13923000,1.11802000,1.13861000,16494678.30000000,1615085999999,18619884.06772800,15289,8568793.80000000,9671377.79253100,0
1615086000000,1.13874000,1.14400000,1.12654000,1.12775000,11119296.00000000,1615089599999,12623618.49362800,13919,6047607.70000000,6867993.31941200,0
1615089600000,1.12780000,1.13217000,1.12400000,1.12435000,8451974.80000000,1615093199999,9532780.42993300,9805,3882148.80000000,4378104.96397900,0
1615093200000,1.12434000,1.12487000,1.11689000,1.11999000,9161253.20000000,1615096799999,10266657.91023800,11316,4510427.20000000,5054770.72403000,0
1615096800000,1.12016000,1.12112000,1.11302000,1.11828000,10892849.00000000,1615100399999,12167705.89000900,12188,5337317.10000000,5961876.08931800,0
1615100400000,1.11828000,1.13147000,1.11591000,1.13000000,11118600.30000000,1615103999999,12492583.66765400,12911,6086843.10000000,6841979.77431700,0
1615104000000,1.12998000,1.13953000,1.12198000,1.12300000,17278348.30000000,1615107599999,19549334.57848500,20612,8984881.60000000,10166752.18324100,0
1615107600000,1.12297000,1.13698000,1.12297000,1.13673000,15926073.60000000,1615111199999,18022080.87544800,17362,7548350.80000000,8541106.90452800,0
1615111200000,1.13657000,1.14500000,1.13160000,1.14447000,21445838.20000000,1615114799999,24392633.47446300,23530,11538075.80000000,13125621.75679000,0
1615114800000,1.14448000,1.14451000,1.13480000,1.13816000,14918225.10000000,1615118399999,16987968.50816100,15941,6668416.40000000,7593805.66544500,0
1615118400000,1.13816000,1.14086000,1.12814000,1.13184000,13048575.20000000,1615121999999,14809432.80502500,16523,5707491.80000000,6477924.40694300,0
1615122000000,1.13198000,1.13239000,1.12568000,1.13037000,11201986.90000000,1615125599999,12645788.97654900,14140,5690013.00000000,6423318.15647500,0
1615125600000,1.13034000,1.13623000,1.11803000,1.12534000,15596509.50000000,1615129199999,17563346.28812300,20807,7439507.30000000,8380850.47094400,0
1615129200000,1.12533000,1.13130000,1.12200000,1.12709000,10221455.00000000,1615132799999,11512441.32640600,12721,5173146.00000000,5827041.71685300,0
1615132800000,1.12709000,1.13500000,1.12500000,1.13203000,15039178.50000000,1615136399999,16993029.87495200,17382,7522344.30000000,8500756.94927600,0
1615136400000,1.13203000,1.13800000,1.13138000,1.13654000,12005725.30000000,1615139999999,13631129.34563700,15532,6544245.10000000,7430529.49957800,0
1615140000000,1.13636000,1.13693000,1.12289000,1.12375000,9754264.50000000,1615143599999,11023287.82619900,13772,4490681.20000000,5075672.00481500,0
1615143600000,1.12362000,1.12380000,1.11351000,1.11980000,16613366.00000000,1615147199999,18589207.16890500,20279,8456412.40000000,9461884.12427700,0
1615147200000,1.11997000,1.11997000,1.10562000,1.11672000,16689828.90000000,1615150799999,18560257.05615000,21147,7445347.40000000,8280388.96249500,0
1615150800000,1.11676000,1.12596000,1.11428000,1.12493000,10284285.70000000,1615154399999,11530901.20926400,12051,5285865.00000000,5927121.27728400,0
1615154400000,1.12458000,1.13241000,1.11845000,1.12724000,9826457.60000000,1615157999999,11066343.70382000,12652,5319316.10000000,5992050.71118400,0
1615158000000,1.12715000,1.13700000,1.12611000,1.13042000,15630192.90000000,1615161599999,17664199.72280400,16631,8000867.70000000,9041822.60458400,0
1615161600000,1.13073000,1.16537000,1.12872000,1.16263000,37976692.20000000,1615165199999,43591700.82533700,41726,21832017.50000000,25065564.00188700,0
1615165200000,1.16236000,1.17835000,1.15210000,1.15251000,36121213.20000000,1615168799999,42134432.31269800,45985,18120402.30000000,21143892.89086000,0
1615168800000,1.15251000,1.15918000,1.13809000,1.14390000,21940665.00000000,1615172399999,25154728.04237500,26056,9776798.80000000,11210801.60577300,0
1615172400000,1.14391000,1.14784000,1.13574000,1.14326000,10436956.30000000,1615175999999,11914462.54562700,11971,4972248.60000000,5676331.55279700,0
1615176000000,1.14306000,1.14500000,1.13214000,1.13802000,10034713.80000000,1615179599999,11418290.50558300,11450,4955019.60000000,5639319.50727700,0
1615179600000,1.13813000,1.15248000,1.13800000,1.15036000,11032890.10000000,1615183199999,12643271.19588600,13178,5299410.00000000,6072775.66312400,0
1615183200000,1.15048000,1.16000000,1.12631000,1.13099000,20221652.60000000,1615186799999,23154947.79294300,22131,10436868.60000000,11960451.76137100,0
1615186800000,1.13099000,1.13500000,1.11304000,1.12025000,18705045.10000000,1615190399999,20981691.95252000,21384,8179909.70000000,9175150.23634800,0
1615190400000,1.12045000,1.12309000,1.11000000,1.11799000,14894141.40000000,1615193999999,16622748.31279700,16589,6535250.30000000,7294300.33013400,0
1615194000000,1.11772000,1.12320000,1.10848000,1.11748000,13181438.60000000,1615197599999,14698924.07840500,15460,5829992.60000000,6503895.59585900,0
1615197600000,1.11753000,1.12740000,1.11364000,1.12005000,17867903.40000000,1615201199999,20017169.83414400,15529,9709266.90000000,10882964.53734700,0
1615201200000,1.12020000,1.12364000,1.11402000,1.12243000,12374361.10000000,1615204799999,13847542.94147700,13409,5988026.30000000,6701177.54957400,0
1615204800000,1.12244000,1.12283000,1.11202000,1.11413000,12208777.70000000,1615208399999,13630515.29937000,13708,5904497.00000000,6591772.63931100,0
1615208400000,1.11419000,1.12279000,1.11419000,1.11706000,13746285.40000000,1615211999999,15390652.99482900,14753,6725100.50000000,7530838.64814400,0
1615212000000,1.11732000,1.13500000,1.11600000,1.12599000,21763902.80000000,1615215599999,24502975.82265000,22882,11065969.40000000,12468720.62537400,0
1615215600000,1.12561000,1.12677000,1.11842000,1.12105000,12845486.10000000,1615219199999,14425243.30138500,14937,5695710.90000000,6397330.18329200,0
1615219200000,1.12113000,1.12300000,1.11448000,1.11630000,10969907.50000000,1615222799999,12261441.89277200,14824,5233883.20000000,5851489.14679500,0
1615222800000,1.11654000,1.11982000,1.11329000,1.11882000,13313863.40000000,1615226399999,14866833.99166500,15722,5743273.40000000,6412925.66916100,0
1615226400000,1.11882000,1.12084000,1.11302000,1.11476000,10579804.00000000,1615229999999,11822299.73417700,14163,5058030.90000000,5652912.80363500,0
1615230000000,1.11482000,1.12000000,1.11350000,1.11682000,15015368.30000000,1615233599999,16771009.72130400,17082,6990297.50000000,7807931.27817400,0
